Iteration	Posterior	Likelihood	Prior	beta_scale	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	rate_log_sd	tree_length
0	-3370.233	-3538.975	168.7424	1.532192	0.573959	0.240122	0.0217429	0.164176	1.422234	3.288019
6	-3370.748	-3538.629	167.8807	1.493191	0.560482	0.319988	0.0161123	0.103419	1.220197	3.925193
12	-3365.83	-3534.04	168.2106	1.619111	0.718636	0.102001	0.0849081	0.0944548	1.259226	3.651117
18	-3377.448	-3544.075	166.6267	1.614537	0.614143	0.150185	0.117519	0.118153	1.077917	4.657322
24	-3375.579	-3542.154	166.5741	1.873578	0.679784	0.166237	0.023197	0.130781	1.19529	4.503926
30	-3380.091	-3546.561	166.4706	1.67088	0.569452	0.23354	0.119408	0.0775994	1.237724	4.629126
36	-3374.228	-3543.265	169.0367	1.821506	0.604429	0.247885	0.0653208	0.0823657	1.600295	2.864156
42	-3382.949	-3552.712	169.7627	2.48653	0.738949	0.125369	0.0451904	0.0904914	1.877701	1.922326
48	-3377.431	-3546.434	169.0026	2.48653	0.683657	0.172095	0.0605276	0.0837204	1.513967	2.64352
54	-3385.464	-3554.846	169.3823	2.23429	0.58413	0.36425	0.041405	0.010215	1.606415	2.457737
60	-3385.923	-3555.553	169.6301	1.78977	0.617091	0.333623	0.0232652	0.0260212	1.541538	2.551633
66	-3386.232	-3555.373	169.141	1.76913	0.495821	0.463947	0.0362508	0.00398091	1.580147	2.83835
72	-3391.927	-3560.374	168.4466	1.958469	0.657575	0.225017	0.112129	0.00527961	1.338204	3.309578
78	-3381.796	-3550.175	168.3796	1.611042	0.427826	0.374338	0.192168	0.00566805	1.45488	3.442737
84	-3382.799	-3551.494	168.6949	1.308287	0.40664	0.494375	0.0935976	0.00538737	1.404055	3.442737
90	-3388.388	-3558.155	169.767	1.102047	0.567861	0.293909	0.130706	0.0075233	1.429664	2.906342
96	-3390.184	-3558.722	168.5383	1.365892	0.593924	0.338796	0.0668166	0.000463277	1.43984	3.48286
102	-3377.359	-3545.688	168.3284	1.55507	0.605395	0.326361	0.0681071	0.0001363	1.270853	3.60726
108	-3381.016	-3549.633	168.6166	1.639735	0.541395	0.378306	0.0801734	0.000125421	1.430697	3.303804
114	-3385.42	-3554.109	168.6885	0.9941318	0.495816	0.368933	0.135142	0.000109287	1.324519	3.667714
120	-3382.22	-3547.155	164.9348	1.754819	0.577155	0.150912	0.188019	0.0839147	0.9540153	5.599997
126	-3393.52	-3561.161	167.6405	1.593834	0.504464	0.239836	0.120023	0.135676	1.119107	4.071212
132	-3386.196	-3552.997	166.8008	1.207884	0.452426	0.466041	0.0170758	0.0644568	1.112877	4.741973
138	-3384.083	-3551.388	167.3045	1.463336	0.549884	0.298084	0.0602102	0.0918226	1.087322	4.343282
